series_slug,series_name,episode_no,episode_slug,source_key,dest_key,size
omniscient-reader,Omniscient Reader,152,episode-000152-episode-151,datasets/pages/source/webtoon_cleaned_dim_v2/omniscient-reader/episode-000152-episode-151/page-0080.jpg,datasets/pages/single/omniscient-reader_manwa/episode-000152-episode-151__page-0080.jpg,95458
omniscient-reader,Omniscient Reader,152,episode-000152-episode-151,datasets/pages/source/webtoon_cleaned_dim_v2/omniscient-reader/episode-000152-episode-151/page-0046.jpg,datasets/pages/single/omniscient-reader_manwa/episode-000152-episode-151__page-0046.jpg,142250
omniscient-reader,Omniscient Reader,152,episode-000152-episode-151,datasets/pages/source/webtoon_cleaned_dim_v2/omniscient-reader/episode-000152-episode-151/page-0090.jpg,datasets/pages/single/omniscient-reader_manwa/episode-000152-episode-151__page-0090.jpg,249714
omniscient-reader,Omniscient Reader,152,episode-000152-episode-151,datasets/pages/source/webtoon_cleaned_dim_v2/omniscient-reader/episode-000152-episode-151/page-0087.jpg,datasets/pages/single/omniscient-reader_manwa/episode-000152-episode-151__page-0087.jpg,165630
omniscient-reader,Omniscient Reader,152,episode-000152-episode-151,datasets/pages/source/webtoon_cleaned_dim_v2/omniscient-reader/episode-000152-episode-151/page-0088.jpg,datasets/pages/single/omniscient-reader_manwa/episode-000152-episode-151__page-0088.jpg,98466
omniscient-reader,Omniscient Reader,152,episode-000152-episode-151,datasets/pages/source/webtoon_cleaned_dim_v2/omniscient-reader/episode-000152-episode-151/page-0307.jpg,datasets/pages/single/omniscient-reader_manwa/episode-000152-episode-151__page-0307.jpg,128049
omniscient-reader,Omniscient Reader,152,episode-000152-episode-151,datasets/pages/source/webtoon_cleaned_dim_v2/omniscient-reader/episode-000152-episode-151/page-0085.jpg,datasets/pages/single/omniscient-reader_manwa/episode-000152-episode-151__page-0085.jpg,113605
omniscient-reader,Omniscient Reader,152,episode-000152-episode-151,datasets/pages/source/webtoon_cleaned_dim_v2/omniscient-reader/episode-000152-episode-151/page-0313.jpg,datasets/pages/single/omniscient-reader_manwa/episode-000152-episode-151__page-0313.jpg,175553
omniscient-reader,Omniscient Reader,152,episode-000152-episode-151,datasets/pages/source/webtoon_cleaned_dim_v2/omniscient-reader/episode-000152-episode-151/page-0311.jpg,datasets/pages/single/omniscient-reader_manwa/episode-000152-episode-151__page-0311.jpg,39802
omniscient-reader,Omniscient Reader,152,episode-000152-episode-151,datasets/pages/source/webtoon_cleaned_dim_v2/omniscient-reader/episode-000152-episode-151/page-0091.jpg,datasets/pages/single/omniscient-reader_manwa/episode-000152-episode-151__page-0091.jpg,136722
omniscient-reader,Omniscient Reader,152,episode-000152-episode-151,datasets/pages/source/webtoon_cleaned_dim_v2/omniscient-reader/episode-000152-episode-151/page-0310.jpg,datasets/pages/single/omniscient-reader_manwa/episode-000152-episode-151__page-0310.jpg,57879
omniscient-reader,Omniscient Reader,152,episode-000152-episode-151,datasets/pages/source/webtoon_cleaned_dim_v2/omniscient-reader/episode-000152-episode-151/page-0069.jpg,datasets/pages/single/omniscient-reader_manwa/episode-000152-episode-151__page-0069.jpg,50857
omniscient-reader,Omniscient Reader,152,episode-000152-episode-151,datasets/pages/source/webtoon_cleaned_dim_v2/omniscient-reader/episode-000152-episode-151/page-0071.jpg,datasets/pages/single/omniscient-reader_manwa/episode-000152-episode-151__page-0071.jpg,130030
omniscient-reader,Omniscient Reader,152,episode-000152-episode-151,datasets/pages/source/webtoon_cleaned_dim_v2/omniscient-reader/episode-000152-episode-151/page-0309.jpg,datasets/pages/single/omniscient-reader_manwa/episode-000152-episode-151__page-0309.jpg,138125
omniscient-reader,Omniscient Reader,152,episode-000152-episode-151,datasets/pages/source/webtoon_cleaned_dim_v2/omniscient-reader/episode-000152-episode-151/page-0314.jpg,datasets/pages/single/omniscient-reader_manwa/episode-000152-episode-151__page-0314.jpg,252654
omniscient-reader,Omniscient Reader,152,episode-000152-episode-151,datasets/pages/source/webtoon_cleaned_dim_v2/omniscient-reader/episode-000152-episode-151/page-0312.jpg,datasets/pages/single/omniscient-reader_manwa/episode-000152-episode-151__page-0312.jpg,202154
omniscient-reader,Omniscient Reader,152,episode-000152-episode-151,datasets/pages/source/webtoon_cleaned_dim_v2/omniscient-reader/episode-000152-episode-151/page-0316.jpg,datasets/pages/single/omniscient-reader_manwa/episode-000152-episode-151__page-0316.jpg,163199
omniscient-reader,Omniscient Reader,152,episode-000152-episode-151,datasets/pages/source/webtoon_cleaned_dim_v2/omniscient-reader/episode-000152-episode-151/page-0321.jpg,datasets/pages/single/omniscient-reader_manwa/episode-000152-episode-151__page-0321.jpg,87946
omniscient-reader,Omniscient Reader,152,episode-000152-episode-151,datasets/pages/source/webtoon_cleaned_dim_v2/omniscient-reader/episode-000152-episode-151/page-0324.jpg,datasets/pages/single/omniscient-reader_manwa/episode-000152-episode-151__page-0324.jpg,130597
omniscient-reader,Omniscient Reader,152,episode-000152-episode-151,datasets/pages/source/webtoon_cleaned_dim_v2/omniscient-reader/episode-000152-episode-151/page-0317.jpg,datasets/pages/single/omniscient-reader_manwa/episode-000152-episode-151__page-0317.jpg,223623
omniscient-reader,Omniscient Reader,152,episode-000152-episode-151,datasets/pages/source/webtoon_cleaned_dim_v2/omniscient-reader/episode-000152-episode-151/page-0325.jpg,datasets/pages/single/omniscient-reader_manwa/episode-000152-episode-151__page-0325.jpg,177363
omniscient-reader,Omniscient Reader,152,episode-000152-episode-151,datasets/pages/source/webtoon_cleaned_dim_v2/omniscient-reader/episode-000152-episode-151/page-0322.jpg,datasets/pages/single/omniscient-reader_manwa/episode-000152-episode-151__page-0322.jpg,132874
omniscient-reader,Omniscient Reader,152,episode-000152-episode-151,datasets/pages/source/webtoon_cleaned_dim_v2/omniscient-reader/episode-000152-episode-151/page-0318.jpg,datasets/pages/single/omniscient-reader_manwa/episode-000152-episode-151__page-0318.jpg,224112
omniscient-reader,Omniscient Reader,152,episode-000152-episode-151,datasets/pages/source/webtoon_cleaned_dim_v2/omniscient-reader/episode-000152-episode-151/page-0328.jpg,datasets/pages/single/omniscient-reader_manwa/episode-000152-episode-151__page-0328.jpg,207814
omniscient-reader,Omniscient Reader,152,episode-000152-episode-151,datasets/pages/source/webtoon_cleaned_dim_v2/omniscient-reader/episode-000152-episode-151/page-0327.jpg,datasets/pages/single/omniscient-reader_manwa/episode-000152-episode-151__page-0327.jpg,117925
omniscient-reader,Omniscient Reader,152,episode-000152-episode-151,datasets/pages/source/webtoon_cleaned_dim_v2/omniscient-reader/episode-000152-episode-151/page-0323.jpg,datasets/pages/single/omniscient-reader_manwa/episode-000152-episode-151__page-0323.jpg,168884
omniscient-reader,Omniscient Reader,152,episode-000152-episode-151,datasets/pages/source/webtoon_cleaned_dim_v2/omniscient-reader/episode-000152-episode-151/page-0334.jpg,datasets/pages/single/omniscient-reader_manwa/episode-000152-episode-151__page-0334.jpg,139796
omniscient-reader,Omniscient Reader,152,episode-000152-episode-151,datasets/pages/source/webtoon_cleaned_dim_v2/omniscient-reader/episode-000152-episode-151/page-0330.jpg,datasets/pages/single/omniscient-reader_manwa/episode-000152-episode-151__page-0330.jpg,127939
omniscient-reader,Omniscient Reader,152,episode-000152-episode-151,datasets/pages/source/webtoon_cleaned_dim_v2/omniscient-reader/episode-000152-episode-151/page-0308.jpg,datasets/pages/single/omniscient-reader_manwa/episode-000152-episode-151__page-0308.jpg,198792
omniscient-reader,Omniscient Reader,152,episode-000152-episode-151,datasets/pages/source/webtoon_cleaned_dim_v2/omniscient-reader/episode-000152-episode-151/page-0336.jpg,datasets/pages/single/omniscient-reader_manwa/episode-000152-episode-151__page-0336.jpg,115181
omniscient-reader,Omniscient Reader,152,episode-000152-episode-151,datasets/pages/source/webtoon_cleaned_dim_v2/omniscient-reader/episode-000152-episode-151/page-0329.jpg,datasets/pages/single/omniscient-reader_manwa/episode-000152-episode-151__page-0329.jpg,157758
omniscient-reader,Omniscient Reader,152,episode-000152-episode-151,datasets/pages/source/webtoon_cleaned_dim_v2/omniscient-reader/episode-000152-episode-151/page-0319.jpg,datasets/pages/single/omniscient-reader_manwa/episode-000152-episode-151__page-0319.jpg,73623
omniscient-reader,Omniscient Reader,152,episode-000152-episode-151,datasets/pages/source/webtoon_cleaned_dim_v2/omniscient-reader/episode-000152-episode-151/page-0326.jpg,datasets/pages/single/omniscient-reader_manwa/episode-000152-episode-151__page-0326.jpg,251270
omniscient-reader,Omniscient Reader,152,episode-000152-episode-151,datasets/pages/source/webtoon_cleaned_dim_v2/omniscient-reader/episode-000152-episode-151/page-0315.jpg,datasets/pages/single/omniscient-reader_manwa/episode-000152-episode-151__page-0315.jpg,156300
omniscient-reader,Omniscient Reader,152,episode-000152-episode-151,datasets/pages/source/webtoon_cleaned_dim_v2/omniscient-reader/episode-000152-episode-151/page-0338.jpg,datasets/pages/single/omniscient-reader_manwa/episode-000152-episode-151__page-0338.jpg,135824
omniscient-reader,Omniscient Reader,152,episode-000152-episode-151,datasets/pages/source/webtoon_cleaned_dim_v2/omniscient-reader/episode-000152-episode-151/page-0337.jpg,datasets/pages/single/omniscient-reader_manwa/episode-000152-episode-151__page-0337.jpg,241269
omniscient-reader,Omniscient Reader,152,episode-000152-episode-151,datasets/pages/source/webtoon_cleaned_dim_v2/omniscient-reader/episode-000152-episode-151/page-0332.jpg,datasets/pages/single/omniscient-reader_manwa/episode-000152-episode-151__page-0332.jpg,170530
omniscient-reader,Omniscient Reader,152,episode-000152-episode-151,datasets/pages/source/webtoon_cleaned_dim_v2/omniscient-reader/episode-000152-episode-151/page-0320.jpg,datasets/pages/single/omniscient-reader_manwa/episode-000152-episode-151__page-0320.jpg,285763
omniscient-reader,Omniscient Reader,152,episode-000152-episode-151,datasets/pages/source/webtoon_cleaned_dim_v2/omniscient-reader/episode-000152-episode-151/page-0339.jpg,datasets/pages/single/omniscient-reader_manwa/episode-000152-episode-151__page-0339.jpg,97431
omniscient-reader,Omniscient Reader,152,episode-000152-episode-151,datasets/pages/source/webtoon_cleaned_dim_v2/omniscient-reader/episode-000152-episode-151/page-0331.jpg,datasets/pages/single/omniscient-reader_manwa/episode-000152-episode-151__page-0331.jpg,107556
omniscient-reader,Omniscient Reader,152,episode-000152-episode-151,datasets/pages/source/webtoon_cleaned_dim_v2/omniscient-reader/episode-000152-episode-151/page-0335.jpg,datasets/pages/single/omniscient-reader_manwa/episode-000152-episode-151__page-0335.jpg,94383
omniscient-reader,Omniscient Reader,152,episode-000152-episode-151,datasets/pages/source/webtoon_cleaned_dim_v2/omniscient-reader/episode-000152-episode-151/page-0340.jpg,datasets/pages/single/omniscient-reader_manwa/episode-000152-episode-151__page-0340.jpg,125242
omniscient-reader,Omniscient Reader,152,episode-000152-episode-151,datasets/pages/source/webtoon_cleaned_dim_v2/omniscient-reader/episode-000152-episode-151/page-0341.jpg,datasets/pages/single/omniscient-reader_manwa/episode-000152-episode-151__page-0341.jpg,118074
omniscient-reader,Omniscient Reader,152,episode-000152-episode-151,datasets/pages/source/webtoon_cleaned_dim_v2/omniscient-reader/episode-000152-episode-151/page-0344.jpg,datasets/pages/single/omniscient-reader_manwa/episode-000152-episode-151__page-0344.jpg,129508
omniscient-reader,Omniscient Reader,152,episode-000152-episode-151,datasets/pages/source/webtoon_cleaned_dim_v2/omniscient-reader/episode-000152-episode-151/page-0347.jpg,datasets/pages/single/omniscient-reader_manwa/episode-000152-episode-151__page-0347.jpg,136782
omniscient-reader,Omniscient Reader,152,episode-000152-episode-151,datasets/pages/source/webtoon_cleaned_dim_v2/omniscient-reader/episode-000152-episode-151/page-0357.jpg,datasets/pages/single/omniscient-reader_manwa/episode-000152-episode-151__page-0357.jpg,120750
omniscient-reader,Omniscient Reader,152,episode-000152-episode-151,datasets/pages/source/webtoon_cleaned_dim_v2/omniscient-reader/episode-000152-episode-151/page-0348.jpg,datasets/pages/single/omniscient-reader_manwa/episode-000152-episode-151__page-0348.jpg,111988
omniscient-reader,Omniscient Reader,152,episode-000152-episode-151,datasets/pages/source/webtoon_cleaned_dim_v2/omniscient-reader/episode-000152-episode-151/page-0333.jpg,datasets/pages/single/omniscient-reader_manwa/episode-000152-episode-151__page-0333.jpg,218379
omniscient-reader,Omniscient Reader,152,episode-000152-episode-151,datasets/pages/source/webtoon_cleaned_dim_v2/omniscient-reader/episode-000152-episode-151/page-0345.jpg,datasets/pages/single/omniscient-reader_manwa/episode-000152-episode-151__page-0345.jpg,163974
omniscient-reader,Omniscient Reader,152,episode-000152-episode-151,datasets/pages/source/webtoon_cleaned_dim_v2/omniscient-reader/episode-000152-episode-151/page-0354.jpg,datasets/pages/single/omniscient-reader_manwa/episode-000152-episode-151__page-0354.jpg,194186
omniscient-reader,Omniscient Reader,152,episode-000152-episode-151,datasets/pages/source/webtoon_cleaned_dim_v2/omniscient-reader/episode-000152-episode-151/page-0356.jpg,datasets/pages/single/omniscient-reader_manwa/episode-000152-episode-151__page-0356.jpg,219134
omniscient-reader,Omniscient Reader,152,episode-000152-episode-151,datasets/pages/source/webtoon_cleaned_dim_v2/omniscient-reader/episode-000152-episode-151/page-0352.jpg,datasets/pages/single/omniscient-reader_manwa/episode-000152-episode-151__page-0352.jpg,142250
omniscient-reader,Omniscient Reader,152,episode-000152-episode-151,datasets/pages/source/webtoon_cleaned_dim_v2/omniscient-reader/episode-000152-episode-151/page-0350.jpg,datasets/pages/single/omniscient-reader_manwa/episode-000152-episode-151__page-0350.jpg,187368
omniscient-reader,Omniscient Reader,152,episode-000152-episode-151,datasets/pages/source/webtoon_cleaned_dim_v2/omniscient-reader/episode-000152-episode-151/page-0355.jpg,datasets/pages/single/omniscient-reader_manwa/episode-000152-episode-151__page-0355.jpg,158209
omniscient-reader,Omniscient Reader,152,episode-000152-episode-151,datasets/pages/source/webtoon_cleaned_dim_v2/omniscient-reader/episode-000152-episode-151/page-0364.jpg,datasets/pages/single/omniscient-reader_manwa/episode-000152-episode-151__page-0364.jpg,67920
omniscient-reader,Omniscient Reader,152,episode-000152-episode-151,datasets/pages/source/webtoon_cleaned_dim_v2/omniscient-reader/episode-000152-episode-151/page-0360.jpg,datasets/pages/single/omniscient-reader_manwa/episode-000152-episode-151__page-0360.jpg,121298
omniscient-reader,Omniscient Reader,152,episode-000152-episode-151,datasets/pages/source/webtoon_cleaned_dim_v2/omniscient-reader/episode-000152-episode-151/page-0342.jpg,datasets/pages/single/omniscient-reader_manwa/episode-000152-episode-151__page-0342.jpg,189472
omniscient-reader,Omniscient Reader,152,episode-000152-episode-151,datasets/pages/source/webtoon_cleaned_dim_v2/omniscient-reader/episode-000152-episode-151/page-0351.jpg,datasets/pages/single/omniscient-reader_manwa/episode-000152-episode-151__page-0351.jpg,117429
omniscient-reader,Omniscient Reader,152,episode-000152-episode-151,datasets/pages/source/webtoon_cleaned_dim_v2/omniscient-reader/episode-000152-episode-151/page-0349.jpg,datasets/pages/single/omniscient-reader_manwa/episode-000152-episode-151__page-0349.jpg,118473
omniscient-reader,Omniscient Reader,152,episode-000152-episode-151,datasets/pages/source/webtoon_cleaned_dim_v2/omniscient-reader/episode-000152-episode-151/page-0343.jpg,datasets/pages/single/omniscient-reader_manwa/episode-000152-episode-151__page-0343.jpg,129556
omniscient-reader,Omniscient Reader,152,episode-000152-episode-151,datasets/pages/source/webtoon_cleaned_dim_v2/omniscient-reader/episode-000152-episode-151/page-0363.jpg,datasets/pages/single/omniscient-reader_manwa/episode-000152-episode-151__page-0363.jpg,153625
omniscient-reader,Omniscient Reader,152,episode-000152-episode-151,datasets/pages/source/webtoon_cleaned_dim_v2/omniscient-reader/episode-000152-episode-151/page-0346.jpg,datasets/pages/single/omniscient-reader_manwa/episode-000152-episode-151__page-0346.jpg,81933
omniscient-reader,Omniscient Reader,152,episode-000152-episode-151,datasets/pages/source/webtoon_cleaned_dim_v2/omniscient-reader/episode-000152-episode-151/page-0366.jpg,datasets/pages/single/omniscient-reader_manwa/episode-000152-episode-151__page-0366.jpg,140334
omniscient-reader,Omniscient Reader,152,episode-000152-episode-151,datasets/pages/source/webtoon_cleaned_dim_v2/omniscient-reader/episode-000152-episode-151/page-0361.jpg,datasets/pages/single/omniscient-reader_manwa/episode-000152-episode-151__page-0361.jpg,131480
omniscient-reader,Omniscient Reader,152,episode-000152-episode-151,datasets/pages/source/webtoon_cleaned_dim_v2/omniscient-reader/episode-000152-episode-151/page-0358.jpg,datasets/pages/single/omniscient-reader_manwa/episode-000152-episode-151__page-0358.jpg,164927
omniscient-reader,Omniscient Reader,152,episode-000152-episode-151,datasets/pages/source/webtoon_cleaned_dim_v2/omniscient-reader/episode-000152-episode-151/page-0353.jpg,datasets/pages/single/omniscient-reader_manwa/episode-000152-episode-151__page-0353.jpg,143718
omniscient-reader,Omniscient Reader,152,episode-000152-episode-151,datasets/pages/source/webtoon_cleaned_dim_v2/omniscient-reader/episode-000152-episode-151/page-0362.jpg,datasets/pages/single/omniscient-reader_manwa/episode-000152-episode-151__page-0362.jpg,147903
omniscient-reader,Omniscient Reader,152,episode-000152-episode-151,datasets/pages/source/webtoon_cleaned_dim_v2/omniscient-reader/episode-000152-episode-151/page-0372.jpg,datasets/pages/single/omniscient-reader_manwa/episode-000152-episode-151__page-0372.jpg,176353
omniscient-reader,Omniscient Reader,152,episode-000152-episode-151,datasets/pages/source/webtoon_cleaned_dim_v2/omniscient-reader/episode-000152-episode-151/page-0365.jpg,datasets/pages/single/omniscient-reader_manwa/episode-000152-episode-151__page-0365.jpg,151513
omniscient-reader,Omniscient Reader,152,episode-000152-episode-151,datasets/pages/source/webtoon_cleaned_dim_v2/omniscient-reader/episode-000152-episode-151/page-0368.jpg,datasets/pages/single/omniscient-reader_manwa/episode-000152-episode-151__page-0368.jpg,131753
omniscient-reader,Omniscient Reader,152,episode-000152-episode-151,datasets/pages/source/webtoon_cleaned_dim_v2/omniscient-reader/episode-000152-episode-151/page-0371.jpg,datasets/pages/single/omniscient-reader_manwa/episode-000152-episode-151__page-0371.jpg,105516
